ROI ID,Total Intensity,Time,Frame Id
1A,458883,0,t001_0_1
2A,592672,0,t001_0_1
3A,490854,0,t001_0_1
4A,305879,0,t001_0_1
5A,702348,0,t001_0_1
6A,1183070,0,t001_0_1
7A,1118968,0,t001_0_1
8A,869102,0,t001_0_1
9A,810187,0,t001_0_1
10A,815678,0,t001_0_1
11A,764277,0,t001_0_1
12A,738148,0,t001_0_1
13A,598946,0,t001_0_1
14A,333991,0,t001_0_1
15A,288115,0,t001_0_1
16A,512941,0,t001_0_1
17A,480772,0,t001_0_1
18A,350468,0,t001_0_1
19A,210146,0,t001_0_1
20A,87069,0,t001_0_1
1A,465665,0.682512,t002_0_1
2A,599256,0.682512,t002_0_1
3A,504238,0.682512,t002_0_1
4A,305007,0.682512,t002_0_1
5A,719723,0.682512,t002_0_1
6A,1197302,0.682512,t002_0_1
7A,1106461,0.682512,t002_0_1
8A,840260,0.682512,t002_0_1
9A,811371,0.682512,t002_0_1
10A,810659,0.682512,t002_0_1
11A,762969,0.682512,t002_0_1
12A,732300,0.682512,t002_0_1
13A,598500,0.682512,t002_0_1
14A,334645,0.682512,t002_0_1
15A,286232,0.682512,t002_0_1
16A,510429,0.682512,t002_0_1
17A,475740,0.682512,t002_0_1
18A,349412,0.682512,t002_0_1
19A,212475,0.682512,t002_0_1
20A,87134,0.682512,t002_0_1
1A,471306,1.365024,t003_0_1
2A,610690,1.365024,t003_0_1
3A,510400,1.365024,t003_0_1
4A,306265,1.365024,t003_0_1
5A,711164,1.365024,t003_0_1
6A,1174054,1.365024,t003_0_1
7A,1102189,1.365024,t003_0_1
8A,845418,1.365024,t003_0_1
9A,810143,1.365024,t003_0_1
10A,816359,1.365024,t003_0_1
11A,757090,1.365024,t003_0_1
12A,733690,1.365024,t003_0_1
13A,599296,1.365024,t003_0_1
14A,337642,1.365024,t003_0_1
15A,293878,1.365024,t003_0_1
16A,511040,1.365024,t003_0_1
17A,468183,1.365024,t003_0_1
18A,343893,1.365024,t003_0_1
19A,209092,1.365024,t003_0_1
20A,87815,1.365024,t003_0_1
1A,473325,2.047536,t004_0_1
2A,610454,2.047536,t004_0_1
3A,500637,2.047536,t004_0_1
4A,303740,2.047536,t004_0_1
5A,690968,2.047536,t004_0_1
6A,1165058,2.047536,t004_0_1
7A,1099373,2.047536,t004_0_1
8A,841860,2.047536,t004_0_1
9A,812642,2.047536,t004_0_1
10A,816917,2.047536,t004_0_1
11A,755927,2.047536,t004_0_1
12A,740076,2.047536,t004_0_1
13A,597783,2.047536,t004_0_1
14A,338688,2.047536,t004_0_1
15A,299241,2.047536,t004_0_1
16A,514085,2.047536,t004_0_1
17A,458927,2.047536,t004_0_1
18A,335541,2.047536,t004_0_1
19A,211079,2.047536,t004_0_1
20A,87067,2.047536,t004_0_1
1A,469887,2.730048,t005_0_1
2A,614149,2.730048,t005_0_1
3A,482867,2.730048,t005_0_1
4A,301401,2.730048,t005_0_1
5A,664164,2.730048,t005_0_1
6A,1166779,2.730048,t005_0_1
7A,1099425,2.730048,t005_0_1
8A,830472,2.730048,t005_0_1
9A,810277,2.730048,t005_0_1
10A,817361,2.730048,t005_0_1
11A,762851,2.730048,t005_0_1
12A,741541,2.730048,t005_0_1
13A,595288,2.730048,t005_0_1
14A,345036,2.730048,t005_0_1
15A,311531,2.730048,t005_0_1
16A,513142,2.730048,t005_0_1
17A,453313,2.730048,t005_0_1
18A,328874,2.730048,t005_0_1
19A,209323,2.730048,t005_0_1
20A,86976,2.730048,t005_0_1
1A,469649,3.41256,t006_0_1
2A,617827,3.41256,t006_0_1
3A,437996,3.41256,t006_0_1
4A,296093,3.41256,t006_0_1
5A,633799,3.41256,t006_0_1
6A,1123123,3.41256,t006_0_1
7A,1084518,3.41256,t006_0_1
8A,822820,3.41256,t006_0_1
9A,811102,3.41256,t006_0_1
10A,816559,3.41256,t006_0_1
11A,762004,3.41256,t006_0_1
12A,740759,3.41256,t006_0_1
13A,602216,3.41256,t006_0_1
14A,350415,3.41256,t006_0_1
15A,320454,3.41256,t006_0_1
16A,513795,3.41256,t006_0_1
17A,437366,3.41256,t006_0_1
18A,325230,3.41256,t006_0_1
19A,206767,3.41256,t006_0_1
20A,87484,3.41256,t006_0_1
1A,470416,4.095072,t007_0_1
2A,616452,4.095072,t007_0_1
3A,382433,4.095072,t007_0_1
4A,292815,4.095072,t007_0_1
5A,623721,4.095072,t007_0_1
6A,1135311,4.095072,t007_0_1
7A,1085687,4.095072,t007_0_1
