ROI ID,Total Intensity,Time,Frame Id
4A,1727371,14.4486,t024_0_1
5A,1995062,14.4486,t024_0_1
6A,2116539,14.4486,t024_0_1
7A,1128413,14.4486,t024_0_1
8A,1163718,14.4486,t024_0_1
9A,1238168,14.4486,t024_0_1
10A,1247573,14.4486,t024_0_1
11A,1606624,14.4486,t024_0_1
12A,1970118,14.4486,t024_0_1
13A,2004578,14.4486,t024_0_1
14A,1921603,14.4486,t024_0_1
15A,1760154,14.4486,t024_0_1
16A,1959062,14.4486,t024_0_1
17A,1845107,14.4486,t024_0_1
18A,1836731,14.4486,t024_0_1
19A,810144,14.4486,t024_0_1
20A,142105,14.4486,t024_0_1
1A,321243,15.0768,t025_0_1
2A,469334,15.0768,t025_0_1
3A,879069,15.0768,t025_0_1
4A,1709270,15.0768,t025_0_1
5A,1719307,15.0768,t025_0_1
6A,1929657,15.0768,t025_0_1
7A,1182569,15.0768,t025_0_1
8A,1159787,15.0768,t025_0_1
9A,1244664,15.0768,t025_0_1
10A,1237507,15.0768,t025_0_1
11A,1602472,15.0768,t025_0_1
12A,1960209,15.0768,t025_0_1
13A,2006912,15.0768,t025_0_1
14A,1927016,15.0768,t025_0_1
15A,1767931,15.0768,t025_0_1
16A,1974166,15.0768,t025_0_1
17A,1840299,15.0768,t025_0_1
18A,1828692,15.0768,t025_0_1
19A,792723,15.0768,t025_0_1
20A,142027,15.0768,t025_0_1
1A,321941,15.705,t026_0_1
2A,475892,15.705,t026_0_1
3A,886213,15.705,t026_0_1
4A,1672691,15.705,t026_0_1
5A,1502470,15.705,t026_0_1
6A,1779032,15.705,t026_0_1
7A,1242279,15.705,t026_0_1
8A,1160424,15.705,t026_0_1
9A,1240474,15.705,t026_0_1
10A,1235422,15.705,t026_0_1
11A,1610988,15.705,t026_0_1
12A,1970622,15.705,t026_0_1
13A,1999036,15.705,t026_0_1
14A,1926574,15.705,t026_0_1
15A,1762995,15.705,t026_0_1
16A,1970956,15.705,t026_0_1
17A,1840944,15.705,t026_0_1
18A,1825980,15.705,t026_0_1
19A,773878,15.705,t026_0_1
20A,141499,15.705,t026_0_1
1A,324405,16.3332,t027_0_1
2A,477213,16.3332,t027_0_1
3A,891758,16.3332,t027_0_1
4A,1612029,16.3332,t027_0_1
5A,1392338,16.3332,t027_0_1
6A,1699120,16.3332,t027_0_1
7A,1289880,16.3332,t027_0_1
8A,1171477,16.3332,t027_0_1
9A,1251927,16.3332,t027_0_1
10A,1226706,16.3332,t027_0_1
11A,1611307,16.3332,t027_0_1
12A,1965770,16.3332,t027_0_1
13A,2007518,16.3332,t027_0_1
14A,1918077,16.3332,t027_0_1
15A,1765893,16.3332,t027_0_1
16A,1971400,16.3332,t027_0_1
17A,1845401,16.3332,t027_0_1
18A,1828226,16.3332,t027_0_1
19A,771062,16.3332,t027_0_1
20A,141484,16.3332,t027_0_1
1A,326346,16.9614,t028_0_1
2A,482671,16.9614,t028_0_1
3A,881979,16.9614,t028_0_1
4A,1531309,16.9614,t028_0_1
5A,1361270,16.9614,t028_0_1
6A,1688600,16.9614,t028_0_1
7A,1318231,16.9614,t028_0_1
8A,1178439,16.9614,t028_0_1
9A,1239492,16.9614,t028_0_1
10A,1213920,16.9614,t028_0_1
11A,1613318,16.9614,t028_0_1
12A,1955139,16.9614,t028_0_1
13A,1995175,16.9614,t028_0_1
14A,1917627,16.9614,t028_0_1
15A,1753969,16.9614,t028_0_1
16A,1960112,16.9614,t028_0_1
17A,1834005,16.9614,t028_0_1
18A,1820591,16.9614,t028_0_1
19A,765113,16.9614,t028_0_1
20A,141424,16.9614,t028_0_1
1A,327824,17.5896,t029_0_1
2A,486649,17.5896,t029_0_1
3A,864480,17.5896,t029_0_1
4A,1460536,17.5896,t029_0_1
5A,1438604,17.5896,t029_0_1
6A,1773688,17.5896,t029_0_1
7A,1346873,17.5896,t029_0_1
8A,1182869,17.5896,t029_0_1
9A,1240232,17.5896,t029_0_1
10A,1214482,17.5896,t029_0_1
11A,1615627,17.5896,t029_0_1
12A,1952003,17.5896,t029_0_1
13A,1990195,17.5896,t029_0_1
14A,1917113,17.5896,t029_0_1
15A,1754336,17.5896,t029_0_1
16A,1959267,17.5896,t029_0_1
17A,1829759,17.5896,t029_0_1
18A,1820582,17.5896,t029_0_1
19A,777410,17.5896,t029_0_1
20A,141895,17.5896,t029_0_1
1A,327100,18.2178,t030_0_1
2A,484659,18.2178,t030_0_1
3A,817614,18.2178,t030_0_1
4A,1449610,18.2178,t030_0_1
5A,1594082,18.2178,t030_0_1
6A,1952301,18.2178,t030_0_1
7A,1377368,18.2178,t030_0_1
8A,1195681,18.2178,t030_0_1
9A,1245816,18.2178,t030_0_1
10A,1216273,18.2178,t030_0_1
11A,1622957,18.2178,t030_0_1
12A,1963756,18.2178,t030_0_1
13A,1998249,18.2178,t030_0_1
14A,1912474,18.2178,t030_0_1
15A,1754779,18.2178,t030_0_1
16A,1967392,18.2178,t030_0_1
17A,1840449,18.2178,t030_0_1
18A,1828075,18.2178,t030_0_1
19A,804825,18.2178,t030_0_1
20A,141508,18.2178,t030_0_1
1A,325294,18.846,t031_0_1
2A,475657,18.846,t031_0_1
3A,785319,18.846,t031_0_1
4A,1469290,18.846,t031_0_1
5A,1777328,18.846,t031_0_1
6A,2129988,18.846,t031_0_1
7A,1414701,18.846,t031_0_1
8A,1222541,18.846,t031_0_1
9A,1250717,18.846,t031_0_1
10A,1212406,18.846,t031_0_1
11A,1621075,18.846,t031_0_1
12A,1963049,18.846,t031_0_1
13A,1994798,18.846,t031_0_1
14A,1913746,18.846,t031_0_1
15A,1751835,18.846,t031_0_1
16A,1955438,18.846,t031_0_1
17A,1838760,18.846,t031_0_1
18A,1815767,18.846,t031_0_1
19A,833008,18.846,t031_0_1
20A,141897,18.846,t031_0_1
1A,325328,19.4742,t032_0_1
2A,463969,19.4742,t032_0_1
3A,773711,19.4742,t032_0_1
4A,1514592,19.4742,t032_0_1
5A,1923507,19.4742,t032_0_1
6A,2269305,19.4742,t032_0_1
7A,1425923,19.4742,t032_0_1
8A,1238015,19.4742,t032_0_1
9A,1251661,19.4742,t032_0_1
